req_id,leader_service,total_e2e_ms,adapter_publish_ms,adapter_wait_reply_ms,adapter_async_ms,adapter_chain_submit_ms,adapter_db_save_ms,leader_verify_ms,leader_election_msg_build_ms,leader_election_kafka_send_ms,leader_election_total_ms,leader_reply_to_setup_wait_ms,leader_setup_invoke_ms,leader_pre_consensus_ms,leader_init_ms,leader_broadcast_send_ms,leader_consensus_total_ms,leader_es_queue_before_http_ms,leader_es_http_ms,leader_es_body_read_ms,leader_es_json_parse_ms,leader_es_finalize_ms,leader_es_total_ms,leader_reply_after_es_ms,leader_wait_threshold_ms,leader_aggregate_ms,leader_agg_broadcast_roundtrip_ms,leader_commit_build_send_ms,leader_commit_wait_ms,leader_reply_kafka_ms,leader_post_threshold_ms,all_nodes_es_total_avg_ms,all_nodes_es_total_min_ms,all_nodes_es_total_max_ms,all_nodes_es_queue_avg_ms,all_nodes_es_http_avg_ms,worker_node_count
3011000199581402750000015731,oracle-lab-oracle-node-8,538,8,119,410,320,6,0,0,0,1,0,2,1,1,1,113,1,2,1,0,17,21,0,23,0,,,0,2,90,22.5,17,28,1.375,3.75,8.0
3011000199581402750000015732,oracle-lab-oracle-node-7,636,7,120,509,351,6,1,0,0,0,1,0,2,0,0,115,1,3,0,0,12,16,1,20,0,,,0,1,95,19.0,16,24,1.0,3.25,8.0
3011000199581402750000015733,oracle-lab-oracle-node-8,745,9,121,615,518,5,0,0,0,0,1,1,2,0,1,116,0,3,1,0,13,17,0,23,0,,,0,0,93,31.75,17,106,1.0,3.875,8.0
3011000199581402750000015734,oracle-lab-oracle-node-2,591,6,121,463,381,5,0,0,1,1,0,1,1,0,1,116,1,4,0,1,18,24,0,20,0,,,0,89,96,19.5,15,24,0.875,3.875,8.0
3011000199581402750000015735,oracle-lab-oracle-node-7,515,8,119,388,305,5,0,1,0,1,0,1,1,1,0,114,1,2,1,0,11,15,0,20,0,2,0,0,1,94,19.625,15,24,1.875,3.5,8.0
3011000199581402750000015736,oracle-lab-oracle-node-7,716,8,116,592,457,6,0,0,0,0,0,1,1,0,1,111,1,4,0,0,14,19,8,21,0,,,0,77,90,18.75,13,26,3.0,2.25,8.0
3011000199581402750000015737,oracle-lab-oracle-node-1,485,8,119,358,300,5,0,1,2,3,0,0,4,0,0,112,1,2,0,1,16,20,0,22,0,,,0,2,90,19.625,16,25,1.0,3.625,8.0
3011000199581402750000015738,oracle-lab-oracle-node-5,533,7,119,406,305,5,0,0,1,1,0,1,1,0,1,112,1,4,0,0,103,108,0,22,0,,,0,1,90,161.875,16,1072,1.0,135.25,8.0
3011000199581402750000015739,oracle-lab-oracle-node-5,593,7,118,468,307,5,0,0,1,1,0,1,1,0,1,113,1,4,0,1,13,19,0,23,0,,,0,0,90,150.75,14,1078,0.875,136.0,8.0
3011000199581402750000015740,oracle-lab-oracle-node-1,498,6,119,372,287,5,0,0,1,1,0,1,1,0,1,113,1,2,0,1,11,15,0,20,0,2,1,0,1,93,18.75,15,26,1.125,2.875,8.0
3011000199581402750000015741,oracle-lab-oracle-node-2,661,7,119,535,449,6,0,1,0,1,0,1,1,0,0,113,1,4,0,0,11,16,0,23,0,3,0,0,1,90,23.25,16,31,1.125,4.75,8.0
3011000199581402750000015742,oracle-lab-oracle-node-4,597,7,123,466,393,5,0,1,2,3,0,1,3,0,1,116,1,2,1,0,13,17,0,21,0,,,0,3,95,155.875,17,1029,1.0,130.375,8.0
3011000199581402750000015743,oracle-lab-oracle-node-3,496,7,36,452,303,24,0,0,2,2,0,1,3,0,1,30,1,4,0,0,14,19,0,21,0,,,0,1,9,159.875,15,1051,1.0,131.625,8.0
3011000199581402750000015744,oracle-lab-oracle-node-4,515,6,123,385,299,6,0,0,1,1,0,1,1,0,1,116,0,2,1,0,18,21,0,24,0,,,0,1,92,18.375,14,25,0.75,3.0,8.0
3011000199581402750000015745,oracle-lab-oracle-node-3,609,12,34,562,461,6,0,0,1,1,0,1,1,0,1,30,1,4,0,0,17,22,0,23,0,,,0,1,7,30.375,16,111,1.25,3.25,8.0
3011000199581402750000015746,oracle-lab-oracle-node-3,412,9,35,367,307,4,0,1,0,1,0,1,2,0,0,28,1,4,0,0,17,22,0,22,0,,,0,1,6,20.0,16,28,0.625,3.875,8.0
3011000199581402750000015747,oracle-lab-oracle-node-7,807,9,316,482,316,5,0,0,0,0,1,2,2,0,2,309,1,3,0,0,12,16,0,19,0,,,0,197,290,143.75,15,1019,1.0,129.125,8.0
3011000199581402750000015748,oracle-lab-oracle-node-1,503,6,121,375,294,5,0,1,0,1,6,1,7,1,0,109,1,3,0,0,101,105,1,19,0,,,0,0,90,28.25,14,105,1.0,3.125,8.0
3011000199581402750000015749,oracle-lab-oracle-node-4,654,7,114,532,440,5,0,0,1,1,0,1,3,0,0,109,1,2,1,0,11,15,0,19,0,,,0,2,90,142.625,15,1027,1.0,130.0,8.0
3011000199581402750000015750,oracle-lab-oracle-node-6,855,8,215,631,490,5,1,0,1,1,1,0,3,0,0,206,1,14,0,0,12,27,0,32,0,,,1,97,174,35.875,16,100,1.875,13.0,8.0
