req_id,leader_service,total_e2e_ms,adapter_publish_ms,adapter_wait_reply_ms,adapter_async_ms,adapter_chain_submit_ms,adapter_db_save_ms,leader_verify_ms,leader_election_msg_build_ms,leader_election_kafka_send_ms,leader_election_total_ms,leader_reply_to_setup_wait_ms,leader_setup_invoke_ms,leader_pre_consensus_ms,leader_init_ms,leader_broadcast_send_ms,leader_consensus_total_ms,leader_es_queue_before_http_ms,leader_es_http_ms,leader_es_body_read_ms,leader_es_json_parse_ms,leader_es_finalize_ms,leader_es_total_ms,leader_reply_after_es_ms,leader_wait_threshold_ms,leader_aggregate_ms,leader_agg_broadcast_roundtrip_ms,leader_commit_build_send_ms,leader_commit_wait_ms,leader_reply_kafka_ms,leader_post_threshold_ms,all_nodes_es_total_avg_ms,all_nodes_es_total_min_ms,all_nodes_es_total_max_ms,all_nodes_es_queue_avg_ms,all_nodes_es_http_avg_ms,worker_node_count
3011000114313471720000016065,oracle-lab-oracle-node-2,371,8,18,345,290,5,0,0,1,1,0,1,1,0,0,12,1,3,0,0,0,4,0,7,0,,,0,1,5,4.5,4,5,0.75,3.0,4.0
3011000114313471720000016066,oracle-lab-oracle-node-2,375,8,16,351,301,5,0,0,0,0,0,1,1,1,0,12,1,3,1,0,0,5,0,7,0,,,0,1,5,4.5,4,5,1.0,3.0,4.0
3011000114313471720000016067,oracle-lab-oracle-node-3,485,11,20,453,352,6,1,0,2,2,0,1,3,0,1,14,1,3,1,0,0,5,0,8,0,,,0,2,6,5.0,4,6,1.0,3.0,4.0
3011000114313471720000016068,oracle-lab-oracle-node-2,366,7,18,341,288,5,0,1,0,1,0,1,1,0,1,13,1,2,0,0,1,4,0,7,0,1,0,0,2,6,4.0,4,4,1.0,2.0,4.0
3011000114313471720000016069,oracle-lab-oracle-node-2,438,10,16,412,335,5,0,0,0,0,0,1,1,1,0,12,1,3,0,0,1,5,0,7,0,,,0,1,5,4.25,3,5,1.0,2.5,4.0
3011000114313471720000016070,oracle-lab-oracle-node-2,485,9,15,460,387,4,0,0,0,0,0,0,1,0,0,11,1,3,0,0,0,4,0,6,0,,,0,0,5,4.5,4,5,1.0,2.75,4.0
3011000114313471720000016071,oracle-lab-oracle-node-1,480,8,24,448,376,6,0,0,1,1,0,6,1,0,6,19,1,2,0,0,1,4,0,12,0,2,0,0,1,7,4.75,4,6,1.0,2.75,4.0
3011000114313471720000016072,oracle-lab-oracle-node-1,387,7,18,362,306,3,0,0,1,1,0,1,1,0,1,13,1,3,0,0,1,5,0,8,0,,,0,0,5,5.5,4,7,1.0,3.25,4.0
3011000114313471720000016073,oracle-lab-oracle-node-1,385,8,15,362,289,5,0,0,0,0,1,0,1,0,0,10,1,2,0,0,1,4,0,6,0,1,0,0,0,4,4.5,4,5,1.0,3.0,4.0
3011000114313471720000016074,oracle-lab-oracle-node-4,368,7,23,343,271,4,0,0,2,2,0,1,3,0,0,17,1,2,0,0,1,4,0,6,0,2,0,0,8,11,4.75,4,6,1.5,2.5,4.0
3011000114313471720000016075,oracle-lab-oracle-node-2,404,7,23,373,308,5,0,0,0,0,1,1,2,0,1,17,1,3,1,1,1,7,1,6,1,,,1,7,11,5.75,4,7,0.75,3.75,4.0
3011000114313471720000016076,oracle-lab-oracle-node-1,437,8,16,413,335,5,0,1,0,1,0,1,1,0,1,13,0,2,1,0,0,3,0,6,0,2,0,0,1,7,3.75,3,4,0.75,2.25,4.0
3011000114313471720000016077,oracle-lab-oracle-node-4,454,8,16,430,365,4,0,0,1,1,0,1,1,0,1,11,1,2,0,0,0,3,0,6,0,2,0,0,1,5,4.0,3,5,1.0,2.5,4.0
3011000114313471720000016078,oracle-lab-oracle-node-2,454,8,16,430,367,6,0,0,1,1,0,1,1,0,1,11,1,3,1,0,0,5,0,7,0,,,0,0,4,4.5,4,5,1.0,2.75,4.0
3011000114313471720000016079,oracle-lab-oracle-node-3,383,8,16,359,292,5,0,0,0,0,0,0,1,0,0,12,1,3,1,0,0,5,0,7,0,,,0,0,5,4.25,4,5,1.0,2.75,4.0
3011000114313471720000016080,oracle-lab-oracle-node-1,445,7,16,422,337,9,0,1,0,1,0,1,1,0,1,12,1,2,0,0,0,3,1,6,0,,,1,1,6,3.5,3,4,0.75,2.25,4.0
3011000114313471720000016081,oracle-lab-oracle-node-3,374,8,14,351,260,6,1,0,0,0,0,1,1,1,0,11,1,2,0,0,1,4,0,7,0,1,1,0,0,4,4.5,4,5,1.0,3.0,4.0
3011000114313471720000016082,oracle-lab-oracle-node-4,425,8,16,400,314,5,0,0,0,0,0,1,2,0,0,12,1,4,0,0,0,5,0,7,0,,,0,0,5,5.0,4,6,1.0,3.5,4.0
