req_id,leader_service,total_e2e_ms,adapter_publish_ms,adapter_wait_reply_ms,adapter_async_ms,adapter_chain_submit_ms,adapter_db_save_ms,leader_verify_ms,leader_election_msg_build_ms,leader_election_kafka_send_ms,leader_election_total_ms,leader_reply_to_setup_wait_ms,leader_setup_invoke_ms,leader_pre_consensus_ms,leader_init_ms,leader_broadcast_send_ms,leader_consensus_total_ms,leader_es_queue_before_http_ms,leader_es_http_ms,leader_es_body_read_ms,leader_es_json_parse_ms,leader_es_finalize_ms,leader_es_total_ms,leader_reply_after_es_ms,leader_wait_threshold_ms,leader_aggregate_ms,leader_agg_broadcast_roundtrip_ms,leader_commit_build_send_ms,leader_commit_wait_ms,leader_reply_kafka_ms,leader_post_threshold_ms,all_nodes_es_total_avg_ms,all_nodes_es_total_min_ms,all_nodes_es_total_max_ms,all_nodes_es_queue_avg_ms,all_nodes_es_http_avg_ms,worker_node_count
3011000199581402750000016003,oracle-lab-oracle-node-3,595,10,214,370,283,6,0,0,1,1,0,1,1,0,1,208,1,3,1,0,102,107,0,21,0,,,0,95,187,39.0,16,107,1.25,3.5,4.0
3011000199581402750000016004,oracle-lab-oracle-node-3,460,8,116,335,270,4,0,0,0,0,0,1,1,0,0,112,1,3,0,0,12,16,0,28,1,,,0,79,84,16.75,15,19,1.0,3.25,4.0
3011000199581402750000016005,oracle-lab-oracle-node-1,619,21,207,390,321,5,0,1,0,1,0,1,3,0,0,201,1,5,1,0,191,198,0,99,0,,,0,1,102,121.5,94,198,1.0,3.5,4.0
3011000199581402750000016006,oracle-lab-oracle-node-2,558,9,31,518,417,5,0,0,0,0,0,1,1,0,1,24,2,2,0,0,12,16,0,19,0,2,0,0,0,5,16.5,16,17,1.25,2.75,4.0
3011000199581402750000016007,oracle-lab-oracle-node-4,516,10,114,392,313,5,1,0,0,0,0,1,2,0,1,108,1,2,1,0,13,17,0,20,0,1,0,0,82,88,17.0,16,18,1.25,3.0,4.0
3011000199581402750000016008,oracle-lab-oracle-node-1,510,8,116,385,275,7,0,0,0,1,1,1,2,0,1,110,1,3,0,0,14,18,1,23,0,,,0,82,87,19.0,18,22,1.0,3.0,4.0
3011000199581402750000016009,oracle-lab-oracle-node-4,561,8,123,430,315,5,0,0,1,1,1,0,3,0,0,115,1,2,0,0,108,111,0,109,0,,,0,1,6,63.75,17,111,1.0,2.75,4.0
3011000199581402750000016010,oracle-lab-oracle-node-4,512,8,115,389,279,5,1,0,0,0,1,0,2,0,0,24,1,3,0,0,12,16,0,18,0,,,0,1,6,16.75,15,21,1.0,3.5,4.0
3011000199581402750000016011,oracle-lab-oracle-node-3,572,9,115,448,324,4,0,0,1,1,0,1,2,0,1,110,1,2,0,0,15,18,0,20,0,,,0,1,90,16.75,16,18,1.0,2.5,4.0
3011000199581402750000016012,oracle-lab-oracle-node-3,539,8,120,412,297,5,0,0,0,0,1,1,2,0,1,115,1,3,0,0,17,21,0,21,0,,,0,2,94,18.25,16,21,1.0,2.75,4.0
3011000199581402750000016013,oracle-lab-oracle-node-3,534,8,122,404,304,5,0,1,0,1,0,1,2,0,0,116,2,3,0,0,17,22,86,22,0,,,1,0,94,20.0,19,22,1.5,2.75,4.0
3011000199581402750000016014,oracle-lab-oracle-node-4,675,8,120,547,432,16,1,0,1,1,0,1,3,0,0,113,1,4,0,0,18,23,0,24,0,,,1,1,89,18.5,16,23,0.75,3.75,4.0
3011000199581402750000016015,oracle-lab-oracle-node-2,507,10,113,383,301,5,0,0,0,0,1,1,1,0,1,108,1,2,0,1,11,15,1,20,0,2,1,0,1,88,15.5,15,16,1.0,2.5,4.0
3011000199581402750000016016,oracle-lab-oracle-node-2,563,9,116,438,304,8,0,0,1,1,0,1,1,0,1,110,1,3,0,0,12,16,0,19,0,2,0,0,0,91,39.5,15,110,1.0,3.5,4.0
3011000199581402750000016017,oracle-lab-oracle-node-3,467,9,117,340,278,5,0,0,1,1,0,1,1,0,1,113,1,2,0,0,12,15,0,19,0,2,0,1,0,94,17.25,15,20,1.0,3.0,4.0
3011000199581402750000016018,oracle-lab-oracle-node-1,538,9,115,413,322,5,0,1,1,2,0,2,3,0,1,108,2,4,0,0,11,17,0,20,0,,,0,1,88,15.75,14,17,1.25,3.0,4.0
3011000199581402750000016019,oracle-lab-oracle-node-3,441,7,40,394,293,5,0,0,0,0,1,0,1,0,0,34,1,3,0,0,12,16,0,17,0,,,0,1,17,14.5,14,16,1.0,2.5,4.0
3011000199581402750000016020,oracle-lab-oracle-node-3,496,7,36,453,327,34,0,1,0,1,0,1,1,0,0,31,1,2,0,1,19,23,0,24,0,,,0,1,7,20.0,17,23,1.0,2.75,4.0
3011000199581402750000016021,oracle-lab-oracle-node-1,443,9,36,398,330,4,0,1,0,1,0,1,1,0,0,30,1,3,0,0,12,16,0,20,0,1,0,0,0,10,17.25,16,19,1.0,3.25,4.0
3011000199581402750000016022,oracle-lab-oracle-node-1,475,7,31,437,338,5,1,0,0,0,1,1,2,0,1,25,1,3,0,0,12,16,0,19,0,,,0,0,6,15.25,14,16,0.5,3.25,4.0
