req_id,leader_service,total_e2e_ms,adapter_publish_ms,adapter_wait_reply_ms,adapter_async_ms,adapter_chain_submit_ms,adapter_db_save_ms,leader_verify_ms,leader_election_msg_build_ms,leader_election_kafka_send_ms,leader_election_total_ms,leader_reply_to_setup_wait_ms,leader_setup_invoke_ms,leader_pre_consensus_ms,leader_init_ms,leader_broadcast_send_ms,leader_consensus_total_ms,leader_es_queue_before_http_ms,leader_es_http_ms,leader_es_body_read_ms,leader_es_json_parse_ms,leader_es_finalize_ms,leader_es_total_ms,leader_reply_after_es_ms,leader_wait_threshold_ms,leader_aggregate_ms,leader_agg_broadcast_roundtrip_ms,leader_commit_build_send_ms,leader_commit_wait_ms,leader_reply_kafka_ms,leader_post_threshold_ms,all_nodes_es_total_avg_ms,all_nodes_es_total_min_ms,all_nodes_es_total_max_ms,all_nodes_es_queue_avg_ms,all_nodes_es_http_avg_ms,worker_node_count
3011000199581402750000015689,oracle-lab-oracle-node-5,481,9,122,350,290,4,0,0,1,1,0,1,1,0,1,116,1,2,0,0,101,104,0,31,0,,,0,1,85,122.625,19,1106,1.5,66.6875,16.0
3011000199581402750000015690,oracle-lab-oracle-node-1,607,8,220,379,301,5,0,0,1,1,0,1,1,0,1,213,1,4,0,0,205,210,0,44,0,,,0,1,169,186.6875,26,1054,1.25,69.625,16.0
3011000199581402750000015691,oracle-lab-oracle-node-7,623,7,222,394,310,4,0,1,0,1,0,1,1,0,0,212,1,2,1,0,104,108,0,104,0,,,0,3,108,137.0625,15,1099,1.25,82.5625,16.0
3011000199581402750000015692,oracle-lab-oracle-node-5,639,8,127,503,410,5,0,0,1,1,0,7,1,1,6,210,1,8,1,0,101,111,93,27,0,,,0,3,183,67.125,21,117,1.0,4.8125,16.0
3011000199581402750000015693,oracle-lab-oracle-node-8,925,9,210,707,609,4,0,0,1,1,0,1,1,0,1,205,2,2,1,0,97,102,1,101,1,,,0,1,104,152.0,25,1100,1.0625,71.8125,16.0
3011000199581402750000015694,oracle-lab-oracle-node-2,470,7,125,337,288,4,0,0,3,3,0,1,4,0,0,114,1,1057,1,0,13,1072,1,31,0,,,0,5,83,396.0625,22,1098,1.3125,334.125,16.0
3011000199581402750000015695,oracle-lab-oracle-node-8,521,13,121,386,292,5,0,0,1,1,0,1,1,0,1,116,1,4,1,0,100,106,1,107,0,,,0,1,9,124.0,20,1101,1.625,70.375,16.0
3011000199581402750000015696,oracle-lab-oracle-node-4,546,7,127,412,310,6,0,1,0,1,0,1,1,1,0,119,1,11,0,0,1052,1064,0,109,0,,,0,1,10,420.375,103,1081,1.25,154.3125,16.0
3011000199581402750000015697,oracle-lab-oracle-node-1,635,8,220,407,321,6,0,0,0,0,1,1,2,0,1,213,1,4,1,0,96,102,0,109,0,,,0,0,104,316.6875,22,1104,1.125,255.6875,16.0
3011000199581402750000015698,oracle-lab-oracle-node-8,697,7,217,473,341,5,0,0,1,1,0,1,1,0,1,210,1,6,1,0,103,111,1,25,0,,,0,1,185,127.3125,19,1108,1.125,81.9375,16.0
3011000199581402750000015699,oracle-lab-oracle-node-3,751,7,319,424,291,6,0,1,6,7,0,1,7,0,1,405,1,3,0,0,280,284,0,121,0,,,0,87,284,317.5625,21,1182,1.1875,19.8125,16.0
3011000199581402750000015700,oracle-lab-oracle-node-2,844,7,318,519,420,7,0,0,1,1,0,1,1,0,1,222,9,2,1,0,16,28,0,29,0,,,0,1,193,86.6875,20,224,1.9375,19.4375,16.0
3011000199581402750000015701,oracle-lab-oracle-node-8,891,7,222,660,535,6,0,0,1,1,0,1,1,0,1,212,1,3,1,0,115,120,1,38,1,,,0,1,174,266.8125,26,1040,2.0,6.0625,16.0
3011000199581402750000015702,oracle-lab-oracle-node-4,644,9,213,422,315,33,0,1,0,1,0,1,1,0,1,118,5,4,1,0,23,33,0,38,0,,,0,2,80,189.375,27,1062,1.375,136.3125,16.0
3011000199581402750000015703,oracle-lab-oracle-node-4,451,8,50,393,327,4,0,1,0,1,0,1,1,1,0,111,1,1058,0,0,18,1077,0,34,0,,,0,1,77,256.9375,22,1077,1.0,216.1875,16.0
3011000199581402750000015704,oracle-lab-oracle-node-4,491,8,126,356,297,5,0,0,0,1,0,1,1,0,1,120,1,4,1,0,1146,1152,1,34,0,,,0,1,86,406.6875,22,1158,2.0625,132.625,16.0
3011000199581402750000015705,oracle-lab-oracle-node-8,542,8,43,490,408,5,0,0,1,1,0,1,1,0,1,36,1,1032,0,0,23,1056,0,27,0,,,0,1,9,310.5,19,1107,1.4375,261.375,16.0
3011000199581402750000015706,oracle-lab-oracle-node-4,756,8,214,534,413,29,0,1,0,1,0,1,1,1,0,207,1,1053,1,0,12,1067,0,103,0,,,0,1,104,203.1875,17,1100,1.5,136.0625,16.0
3011000199581402750000015707,oracle-lab-oracle-node-3,487,8,126,352,286,4,1,0,0,0,0,2,2,0,1,115,0,9,1,0,108,118,1,30,0,,,0,0,85,142.375,23,1073,1.125,70.75,16.0
3011000199581402750000015708,oracle-lab-oracle-node-3,782,9,317,456,396,4,0,6,1,7,1,3,8,0,3,203,1,2,1,0,197,201,0,34,0,,,1,1,169,124.5,24,202,1.375,7.3125,16.0
