req_id,leader_service,total_e2e_ms,adapter_publish_ms,adapter_wait_reply_ms,adapter_async_ms,adapter_chain_submit_ms,adapter_db_save_ms,leader_verify_ms,leader_election_msg_build_ms,leader_election_kafka_send_ms,leader_election_total_ms,leader_reply_to_setup_wait_ms,leader_setup_invoke_ms,leader_pre_consensus_ms,leader_init_ms,leader_broadcast_send_ms,leader_consensus_total_ms,leader_es_queue_before_http_ms,leader_es_http_ms,leader_es_body_read_ms,leader_es_json_parse_ms,leader_es_finalize_ms,leader_es_total_ms,leader_reply_after_es_ms,leader_wait_threshold_ms,leader_aggregate_ms,leader_agg_broadcast_roundtrip_ms,leader_commit_build_send_ms,leader_commit_wait_ms,leader_reply_kafka_ms,leader_post_threshold_ms,all_nodes_es_total_avg_ms,all_nodes_es_total_min_ms,all_nodes_es_total_max_ms,all_nodes_es_queue_avg_ms,all_nodes_es_http_avg_ms,worker_node_count
3011000114313471720000015853,oracle-lab-oracle-node-3,716,7,217,492,438,4,1,0,1,1,1,1,4,0,1,113,1,6,0,1,1,9,0,13,0,13,80,0,0,100,341.03125,4,1071,1.375,338.25,32.0
3011000114313471720000015854,oracle-lab-oracle-node-4,733,11,209,513,412,5,0,0,0,1,0,1,2,0,1,202,1,7,0,1,0,9,0,14,0,2,0,0,97,188,974.25,6,3067,1.125,971.90625,32.0
3011000114313471720000015855,oracle-lab-oracle-node-5,713,7,125,580,517,4,0,1,1,2,0,2,2,0,2,118,1,11,0,0,1,13,0,16,0,,,0,4,102,41.9375,5,1015,2.03125,38.875,32.0
3011000114313471720000015856,oracle-lab-oracle-node-3,503,10,45,447,333,5,0,1,0,1,0,1,1,0,1,25,1,1278,0,0,1,1280,0,10,0,,,0,1,15,545.40625,4,1280,2.71875,541.15625,32.0
3011000114313471720000015857,oracle-lab-oracle-node-2,441,6,40,394,325,5,0,0,1,1,0,1,1,0,1,30,1,1039,0,1,0,1041,0,18,0,,,0,2,12,389.65625,6,1250,1.3125,387.1875,32.0
3011000114313471720000015858,oracle-lab-oracle-node-4,664,7,216,440,355,5,0,1,0,1,0,7,2,6,1,202,1,4,1,0,0,6,1,21,76,,,0,2,181,495.25,4,3066,1.0625,493.15625,32.0
3011000114313471720000015859,oracle-lab-oracle-node-4,788,8,218,562,490,5,0,0,0,1,0,1,1,0,1,209,1,9,0,0,1,11,0,13,0,,,0,3,196,108.09375,4,1045,1.40625,105.28125,32.0
3011000114313471720000015860,oracle-lab-oracle-node-4,446,7,39,400,315,5,0,1,0,1,0,3,2,1,1,23,1,12,0,0,0,13,1,14,0,,,0,1,9,173.34375,6,1044,2.59375,169.1875,32.0
3011000114313471720000015861,oracle-lab-oracle-node-8,582,7,217,358,291,6,0,1,5,6,1,5,7,0,5,114,1,6,3,0,1,11,0,18,0,,,0,5,96,433.0625,5,3111,1.125,430.75,32.0
3011000114313471720000015862,oracle-lab-oracle-node-8,763,6,118,639,555,6,0,0,0,1,0,1,1,0,1,111,1,4,1,0,1,7,0,15,0,,,0,1,96,472.9375,7,3106,1.625,469.90625,32.0
3011000114313471720000015863,oracle-lab-oracle-node-7,553,6,120,427,355,5,0,1,0,1,1,10,4,0,8,109,1,6,1,0,0,8,0,20,0,,,0,79,89,329.5625,5,3076,1.5625,326.9375,32.0
3011000114313471720000015864,oracle-lab-oracle-node-1,405,7,45,353,308,5,0,1,0,1,0,2,2,0,1,35,1,4,1,0,0,6,0,20,0,,,0,1,15,268.34375,4,1220,1.90625,264.75,32.0
3011000114313471720000015865,oracle-lab-oracle-node-7,404,7,34,363,286,4,0,0,1,1,0,2,1,1,1,25,1,1040,1,0,0,1042,1,14,0,,,0,1,11,780.84375,6,3095,1.125,778.3125,32.0
3011000114313471720000015866,oracle-lab-oracle-node-5,502,11,113,377,328,5,0,1,0,1,0,2,2,0,1,102,1,1019,1,0,0,1021,1,10,0,,,0,1,92,276.4375,3,1233,2.03125,273.3125,32.0
3011000114313471720000015867,oracle-lab-oracle-node-5,429,7,34,388,338,5,0,0,0,0,1,1,2,0,1,23,1,5,1,0,0,7,1,10,0,,,1,2,13,307.59375,4,1234,1.75,304.71875,32.0
3011000114313471720000015868,oracle-lab-oracle-node-8,606,7,32,567,510,5,0,0,1,1,0,1,2,0,0,22,1,1056,0,1,0,1058,0,13,0,,,1,1,9,321.6875,5,1264,1.40625,319.28125,32.0
3011000114313471720000015869,oracle-lab-oracle-node-6,714,8,317,388,310,5,0,1,5,6,0,1,6,0,1,307,1,2,1,0,0,4,0,11,0,,,0,98,296,207.8125,3,1050,1.3125,205.5625,32.0
3011000114313471720000015870,oracle-lab-oracle-node-7,566,6,36,524,460,5,0,1,0,1,0,1,2,0,0,111,1,4,0,0,1,6,0,10,0,,,0,1,101,240.65625,4,1070,1.03125,238.375,32.0
